Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1458,,2158933,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,19157,,5297205,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2570,,36422,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,20826,,8157488,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,300,Greece,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,406,,128022,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8,,1878,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,895,,545318,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,287,,133146,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,136,Cayman Isds,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3,,5632,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,34,,35897,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,208,Denmark,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,445,,1423521,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,222,El Salvador,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,19,,6039,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,33457,,12740493,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,8,Albania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,2,,2467,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,20,Andorra,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,61,,16851,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,151,,37093,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,344,"China, Hong Kong SAR",,,,,,,,,300220,Vaccines; for human medicine,,,,,,,216,,26740,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,39,,20657,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1382,,280951,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,458,Malaysia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11,,1154,,,0
HS,2016,201604,April 2016,6,1,2,Exports,724,Spain,,484,Mexico,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1,,964,,,0
