Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,50,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,30,,14000,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,900,,414437,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,360,Indonesia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,479,,220458,,,0
HS,2016,201611,November 2016,6,1,1,Imports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,67315,,39157288,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,12363,,5693641,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,799,,368022,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,404,Kenya,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,148,,68023,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,48,,22020,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,410,Rep. of Korea,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,8,,,0
HS,2016,201610,October 2016,6,1,1,Imports,156,China,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1981,,1152404,,,0
HS,2016,201612,December 2016,6,1,1,Imports,156,China,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,28485,,16569909,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,490,"Other Asia, nes",,,,,,,,,300220,Vaccines; for human medicine,,,,,,,701,,322831,,,0
HS,2016,201609,September 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10838,,4991259,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,154,,71000,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1143,,526597,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,712,,327761,,,0
HS,2016,201612,December 2016,6,1,2,Exports,156,China,,608,Philippines,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,291,,133950,,,0
HS,2016,201602,February 2016,6,1,2,Exports,156,China,,116,Cambodia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1540,,709358,,,0
HS,2016,201603,March 2016,6,1,1,Imports,156,China,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6232,,3625108,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,860,Uzbekistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,261,,120000,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,114,,52656,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,524,Nepal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,9,,4240,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,50,Bangladesh,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,106,,49025,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,144,Sri Lanka,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,259,,119266,,,0
HS,2016,201606,June 2016,6,1,2,Exports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10410,,4794140,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,4,Afghanistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,331,,152500,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,320,Guatemala,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,13,,5800,,,0
HS,2016,201606,June 2016,6,1,1,Imports,156,China,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,34790,,20237218,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,524,Nepal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3048,,1403726,,,0
HS,2016,201607,July 2016,6,1,2,Exports,156,China,,699,India,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8737,,4023898,,,0
HS,2016,201602,February 2016,6,1,2,Exports,156,China,,818,Egypt,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,80,,36624,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,40,,,0
HS,2016,201603,March 2016,6,1,2,Exports,156,China,,288,Ghana,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,32,,14710,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,586,Pakistan,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,312,,143754,,,0
