Reporter,Partner,Trade Flow,Trade Value (US$),Netweight (kg),Value_Per_Kg
India,Czech Rep.,Exports,437,5.0,87.4
India,Czech Rep.,Imports,25,0.0,0.0
India,Côte d'Ivoire,Exports,6734784,16657.0,404.32154649696827
India,Dem. People's Rep. of Korea,Exports,104671,225.0,465.20444444444445
India,Dem.Rep. of the Congo,Exports,5733512,10235.0,560.1868099658036
India,Denmark,Imports,38330,2.0,19165.0
India,Djibouti,Exports,83557,2181.0,38.311325080238426
India,Dominica,Exports,15741,107.0,147.11214953271028
India,Dominican Rep.,Exports,1757940,11474.0,153.21073731915635
India,Ecuador,Exports,3918652,20430.0,191.80871267743515
India,Egypt,Exports,20419780,57754.0,353.56477473421756
India,El Salvador,Exports,1291733,8818.0,146.48820594239058
India,Equatorial Guinea,Exports,40579,114.0,355.9561403508772
India,Eritrea,Exports,1436400,3202.0,448.5946283572767
India,Ethiopia,Exports,11981119,54698.0,219.04126293465941
India,FS Micronesia,Exports,1740,14.0,124.28571428571429
India,Fiji,Exports,223381,875.0,255.29257142857142
India,Finland,Exports,62,0.0,0.0
India,Finland,Imports,968,0.0,0.0
India,France,Exports,455000,1454.0,312.92984869326
India,France,Imports,62538065,8056.0,7762.917701092353
India,Gabon,Exports,326407,962.0,339.3004158004158
India,Gambia,Exports,486167,1408.0,345.2890625
India,Georgia,Exports,14912,111.0,134.34234234234233
India,Germany,Exports,154470,161.0,959.4409937888199
India,Germany,Imports,1718,1.0,1718.0
India,Ghana,Exports,8268430,14328.0,577.0819374651032
India,Greece,Exports,462089,437.0,1057.4118993135012
India,Grenada,Exports,50556,316.0,159.9873417721519
India,Guatemala,Exports,5650783,24013.0,235.3218256777579
India,Guinea,Exports,2328681,6865.0,339.21063364894394
India,Guinea-Bissau,Exports,57783,226.0,255.6769911504425
India,Guyana,Exports,254608,1094.0,232.7312614259598
India,Haiti,Exports,1212247,5836.0,207.71881425633995
India,Honduras,Exports,1793436,7687.0,233.307662286978
India,Hungary,Exports,103642,113.0,917.1858407079646
India,Indonesia,Exports,46694751,116585.0,400.5210876184758
India,Indonesia,Imports,67421611,14315.0,4709.857561997905
India,Iran,Exports,14771886,56763.0,260.2379366841076
India,Iraq,Exports,24403972,26893.0,907.446993641468
India,Ireland,Exports,250,1.0,250.0
India,Ireland,Imports,11292449,528.0,21387.214015151516
India,Israel,Exports,147926,519.0,285.0211946050096
India,Italy,Exports,21291,45.0,473.1333333333333
India,Italy,Imports,1705,1.0,1705.0
India,Jamaica,Exports,344743,1332.0,258.81606606606607
India,Japan,Exports,511828,1913.0,267.5525352848928
India,Japan,Imports,5157,1.0,5157.0
India,Jordan,Exports,383519,1423.0,269.51440618411806
India,Kazakhstan,Exports,1946761,20718.0,93.96471667149339
India,Kenya,Exports,13321423,40390.0,329.8198316414954
India,Kyrgyzstan,Exports,1017754,5188.0,196.174633770239
India,Lao People's Dem. Rep.,Exports,1453971,6183.0,235.15623483745753
India,Lebanon,Exports,1518990,7750.0,195.99870967741936
India,Lesotho,Exports,116814,138.0,846.4782608695652
India,Liberia,Exports,169824,917.0,185.19520174482005
India,Libya,Exports,2042396,2442.0,836.3619983619984
India,Madagascar,Exports,2444065,6597.0,370.48127936941034
India,Malawi,Exports,2384693,8734.0,273.03560796885733
India,Malaysia,Exports,1014223,3605.0,281.3378640776699
India,Maldives,Exports,446211,1010.0,441.7930693069307
India,Mali,Exports,3688694,6389.0,577.3507591172328
India,Mauritania,Exports,465164,1787.0,260.30442081701176
India,Mauritius,Exports,64681,277.0,233.50541516245488
India,Mexico,Exports,24346426,94410.0,257.8797373159623
India,Mongolia,Exports,533167,1879.0,283.7503991484832
India,Morocco,Exports,2195562,2982.0,736.271629778672
India,Mozambique,Exports,4399496,14701.0,299.2650840078906
India,Myanmar,Exports,4626655,13995.0,330.5934262236513
India,Namibia,Exports,1506299,6639.0,226.8864286790179
India,Nauru,Exports,33,1.0,33.0
India,Nepal,Exports,5746030,24817.0,231.5360438409155
India,Netherlands,Exports,227997,1698.0,134.273851590106
India,Netherlands,Imports,11421968,1007.0,11342.570009930487
India,New Caledonia,Exports,4112,35.0,117.48571428571428
India,New Zealand,Exports,123,4.0,30.75
India,New Zealand,Imports,2343,2.0,1171.5
India,Nicaragua,Exports,2048166,8283.0,247.27345164795364
India,Niger,Exports,3532215,15199.0,232.3978551220475
India,Nigeria,Exports,55276446,176959.0,312.3686616673919
India,Oman,Exports,890362,5021.0,177.32762397928698
India,"Other Asia, nes",Exports,17458,147.0,118.76190476190476
India,Pakistan,Exports,35850279,173208.0,206.97819384785922
India,Palau,Exports,1203,35.0,34.371428571428574
India,Panama,Exports,1238412,4218.0,293.601706970128
India,Papua New Guinea,Exports,2080943,10828.0,192.18165866272628
India,Paraguay,Exports,678438,2024.0,335.19664031620556
India,Peru,Exports,9691307,45796.0,211.61907153463184
India,Philippines,Exports,17688347,57492.0,307.66623182355806
India,Qatar,Exports,396039,2229.0,177.67563930013458
India,Rep. of Korea,Exports,679,12.0,56.583333333333336
India,Rep. of Korea,Imports,80492,42.0,1916.4761904761904
India,Rep. of Moldova,Exports,423766,1901.0,222.91741188847973
India,Russian Federation,Exports,2385,20.0,119.25
India,Russian Federation,Imports,5289,2.0,2644.5
India,Rwanda,Exports,1974151,3958.0,498.77488630621525
India,Saint Kitts and Nevis,Exports,16080,99.0,162.42424242424244
India,Saint Lucia,Exports,12220,168.0,72.73809523809524
India,Saint Vincent and the Grenadines,Exports,11691,43.0,271.8837209302326
India,Samoa,Exports,7635,20.0,381.75
India,Sao Tome and Principe,Exports,22221,98.0,226.74489795918367
India,Saudi Arabia,Exports,18238874,75804.0,240.60569363094297
India,Senegal,Exports,3578561,8669.0,412.79974622217094
India,Serbia,Exports,166676,540.0,308.6592592592593
India,Seychelles,Exports,42575,206.0,206.6747572815534
India,Sierra Leone,Exports,1158080,6534.0,177.23905723905725
India,Singapore,Exports,481561,2429.0,198.25483738163854
India,Singapore,Imports,24387,24.0,1016.125
India,Solomon Isds,Exports,43983,180.0,244.35
India,Somalia,Exports,9853,71.0,138.77464788732394
India,South Africa,Exports,451685,1494.0,302.3326639892905
India,South Sudan,Exports,10253,14.0,732.3571428571429
India,Spain,Imports,6252,1.0,6252.0
India,Sri Lanka,Exports,4016046,15171.0,264.71860787027884
India,Sudan,Exports,11737808,202640.0,57.9244374259771
India,Suriname,Exports,81879,165.0,496.23636363636365
India,Swaziland,Exports,240718,1093.0,220.23604757548034
India,Sweden,Exports,35240,172.0,204.88372093023256
India,Switzerland,Exports,85586,292.0,293.1027397260274
India,Switzerland,Imports,2870123,419.0,6849.935560859189
India,Syria,Exports,2824320,7858.0,359.419699669127
India,Tajikistan,Exports,1395126,14009.0,99.58783639089157
India,Thailand,Exports,7292352,25892.0,281.6449868685308
India,Thailand,Imports,1348050,225.0,5991.333333333333
India,Timor-Leste,Exports,299193,433.0,690.9769053117783
India,Togo,Exports,776223,1518.0,511.34584980237156
India,Tonga,Exports,1807,10.0,180.7
India,Trinidad and Tobago,Exports,310125,1490.0,208.13758389261744
India,Tunisia,Exports,3881610,14869.0,261.0538704687605
India,Turkey,Exports,4836600,7629.0,633.9756193472277
India,Turkey,Imports,213499,40.0,5337.475
India,Turkmenistan,Exports,822417,3286.0,250.27906269020085
India,Turks and Caicos Isds,Exports,5440,62.0,87.74193548387096
India,Uganda,Exports,5816678,15234.0,381.8221084416437
India,Uganda,Imports,102,0.0,0.0
India,Ukraine,Exports,5241096,14630.0,358.24306220095696
India,United Arab Emirates,Exports,608947,3766.0,161.6959638874137
India,United Kingdom,Exports,82814,433.0,191.25635103926098
India,United Kingdom,Imports,22749779,568.0,40052.42781690141
India,United Rep. of Tanzania,Exports,9410062,20592.0,456.97659285159284
India,United States of America,Exports,297465,103.0,2888.009708737864
India,United States of America,Imports,11801937,1316.0,8968.037234042553
India,Uruguay,Exports,481632,3076.0,156.5773732119636
India,Uzbekistan,Exports,4939067,11837.0,417.25665286812534
India,Uzbekistan,Imports,134118,25.0,5364.72
India,Venezuela,Exports,12716395,55035.0,231.0601435450168
India,Viet Nam,Exports,15425520,54857.0,281.1951072789252
India,Yemen,Exports,17432447,52575.0,331.57293390394676
India,Zambia,Exports,4330180,24824.0,174.43522397679664
India,Zimbabwe,Exports,2413877,4361.0,553.514560880532
Ireland,"Areas, nes",Imports,55953527,4312.0,12976.23538961039
Ireland,Argentina,Exports,62473954,260.0,240284.43846153846
Ireland,Austria,Imports,490947,811.0,605.3600493218249
Ireland,Belgium,Exports,3315078251,16793.0,197408.3398439826
Ireland,Belgium,Imports,46923710,200624.0,233.88881689129914
Ireland,Brazil,Imports,334,1.0,334.0
Ireland,Canada,Imports,14666,20.0,733.3
Ireland,China,Exports,15991,3.0,5330.333333333333
Ireland,China,Imports,743,42.0,17.69047619047619
Ireland,"China, Hong Kong SAR",Imports,37,0.0,0.0
Ireland,France,Imports,4231459,4433.0,954.5362057297541
Ireland,Germany,Imports,73698,68.0,1083.7941176470588
Ireland,India,Exports,12,0.0,0.0
Ireland,India,Imports,254,0.0,0.0
Ireland,Iran,Exports,374656,3375.0,111.00918518518519
Ireland,Israel,Exports,10,0.0,0.0
Ireland,Israel,Imports,38,1.0,38.0
Ireland,Italy,Imports,7119112,6029.0,1180.81141151103
Ireland,Japan,Exports,118040705,27265.0,4329.385842655419
Ireland,Japan,Imports,68,0.0,0.0
Ireland,Mexico,Exports,12200,0.0,0.0
Ireland,Netherlands,Exports,32121004,25274.0,1270.9109757062595
Ireland,Netherlands,Imports,2550245,199.0,12815.301507537688
Ireland,New Zealand,Imports,878,1.0,878.0
Ireland,Pakistan,Exports,3833,50.0,76.66
Ireland,Rep. of Korea,Exports,692,0.0,0.0
Ireland,Rep. of Korea,Imports,3583,25.0,143.32
Ireland,Russian Federation,Exports,5,0.0,0.0
Ireland,South Africa,Exports,18620762,818.0,22763.767726161368
Ireland,Sweden,Imports,406,1.0,406.0
Ireland,Switzerland,Exports,3108,54.0,57.55555555555556
Ireland,Switzerland,Imports,28,1.0,28.0
Ireland,Turkey,Exports,16573,0.0,0.0
Ireland,Turkey,Imports,58,1.0,58.0
Ireland,Ukraine,Exports,2297,0.0,0.0
Ireland,United Kingdom,Exports,1572099423,119894.0,13112.411154853455
Ireland,United Kingdom,Imports,8994777,4740.0,1897.6322784810127
Ireland,United States of America,Exports,709249709,122396.0,5794.713136050198
Ireland,United States of America,Imports,166624404,25676.0,6489.500077893753
Israel,Australia,Imports,199000,0.0,0.0
Israel,Austria,Imports,2000,0.0,0.0
Israel,Belgium,Imports,18695000,0.0,0.0
Israel,Canada,Exports,1000,0.0,0.0
Israel,Canada,Imports,7599000,0.0,0.0
Israel,Finland,Imports,2000,0.0,0.0
Israel,France,Imports,8942000,0.0,0.0
Israel,Germany,Imports,2703000,0.0,0.0
Israel,Ireland,Imports,13761000,0.0,0.0
Israel,Italy,Imports,1260000,0.0,0.0
Israel,Netherlands,Imports,2370000,0.0,0.0
Israel,United Kingdom,Exports,71000,0.0,0.0
Israel,United Kingdom,Imports,2165000,0.0,0.0
Israel,United States of America,Exports,17468000,0.0,0.0
Israel,United States of America,Imports,14727000,0.0,0.0
Italy,Albania,Exports,17601,48.0,366.6875
Italy,Argentina,Exports,49462860,59626.0,829.5518733438433
Italy,Aruba,Exports,7435,4.0,1858.75
Italy,Australia,Exports,30154064,29407.0,1025.4042914952222
Italy,Australia,Imports,15023,80.0,187.7875
Italy,Austria,Exports,35946377,43748.0,821.6690362988022
Italy,Austria,Imports,24077866,12263.0,1963.4564136018919
Italy,Bahamas,Exports,11397,8.0,1424.625
Italy,Belgium,Exports,18901502,84100.0,224.75032104637336
Italy,Belgium,Imports,295306931,359023.0,822.5292836392098
Italy,Bermuda,Exports,7443,5.0,1488.6
Italy,Bolivia,Exports,2820,16.0,176.25
Italy,Brazil,Exports,107878416,119161.0,905.3164709930262
Italy,Bulgaria,Exports,3187329,2130.0,1496.3985915492958
Italy,Burkina Faso,Exports,74954,144.0,520.5138888888889
Italy,Canada,Exports,5439680,4146.0,1312.0308731307284
Italy,Cayman Isds,Exports,5177,3.0,1725.6666666666667
Italy,Chile,Exports,3061984,3215.0,952.405598755832
Italy,"China, Hong Kong SAR",Exports,179214,344.0,520.9709302325581
Italy,Colombia,Exports,1727815,3633.0,475.5890448665015
Italy,Costa Rica,Exports,48310,50.0,966.2
Italy,Croatia,Exports,2112397,4044.0,522.3533630069238
Italy,Cuba,Imports,1676,2.0,838.0
Italy,Czech Rep.,Exports,3733738,2016.0,1852.0525793650793
Italy,Denmark,Exports,2623,12.0,218.58333333333334
Italy,Ecuador,Exports,1399531,2394.0,584.5994152046784
Italy,Fiji,Exports,1954500,4400.0,444.20454545454544
Italy,France,Exports,65829193,49420.0,1332.0354714690409
Italy,France,Imports,56664851,110700.0,511.8776061427281
Italy,Georgia,Exports,256955,400.0,642.3875
Italy,Germany,Exports,14881,36.0,413.3611111111111
Italy,Germany,Imports,3144802,33961.0,92.60039457024234
Italy,Greece,Exports,26251251,29708.0,883.642486872223
Italy,Guyana,Exports,9717,6.0,1619.5
Italy,Hungary,Exports,11882614,86673.0,137.09706598363965
Italy,India,Exports,83697,299.0,279.9230769230769
Italy,India,Imports,7808,62.0,125.93548387096774
Italy,Indonesia,Exports,17855,113.0,158.00884955752213
Italy,Ireland,Exports,1618,12.0,134.83333333333334
Italy,Israel,Exports,1272009,1170.0,1087.1871794871795
Italy,Japan,Exports,5292098,1088.0,4864.060661764706
Italy,Kazakhstan,Exports,78219,1160.0,67.4301724137931
Italy,Lebanon,Exports,152058,685.0,221.98248175182482
Italy,Lithuania,Exports,4026,12.0,335.5
Italy,Malta,Exports,8961,36.0,248.91666666666666
Italy,Mexico,Exports,574865,1088.0,528.3685661764706
Italy,Morocco,Exports,7529,11.0,684.4545454545455
Italy,Netherlands,Exports,4984,96.0,51.916666666666664
Italy,Netherlands,Imports,128154654,78550.0,1631.5041884150223
Italy,New Zealand,Exports,796424,319.0,2496.6269592476488
Italy,Nigeria,Exports,1375,1.0,1375.0
Italy,Norway,Exports,357097,465.0,767.9505376344086
Italy,Oman,Exports,3076,4.0,769.0
Italy,"Other Asia, nes",Exports,73683,82.0,898.5731707317074
Italy,Pakistan,Exports,571699,2572.0,222.2779937791602
Italy,Panama,Exports,29367,24.0,1223.625
Italy,Paraguay,Exports,112860,278.0,405.9712230215827
Italy,Peru,Exports,7185,39.0,184.23076923076923
Italy,Poland,Exports,145269639,128057.0,1134.4138860038888
Italy,Poland,Imports,324,1.0,324.0
Italy,Portugal,Exports,97697,1642.0,59.498781973203414
Italy,Portugal,Imports,1200026,5670.0,211.64479717813052
Italy,Rep. of Korea,Exports,3471330,3170.0,1095.056782334385
Italy,Romania,Exports,2138,12.0,178.16666666666666
Italy,Russian Federation,Exports,2919139,8697.0,335.64895941129123
Italy,Saudi Arabia,Exports,9202732,12829.0,717.3382180996181
Italy,Singapore,Exports,5843479,16745.0,348.9685876381009
Italy,Slovenia,Exports,2610461,2325.0,1122.7789247311828
Italy,South Africa,Exports,36291,49.0,740.6326530612245
Italy,Spain,Exports,99160851,64464.0,1538.2360852568875
Italy,Spain,Imports,14755716,84650.0,174.31442409923213
Italy,Sri Lanka,Exports,6877,15.0,458.46666666666664
Italy,Suriname,Exports,5255,3.0,1751.6666666666667
Italy,Sweden,Exports,4011,12.0,334.25
Italy,Sweden,Imports,645,3.0,215.0
Italy,Switzerland,Exports,4211662,1278.0,3295.510172143975
Italy,Switzerland,Imports,6000710,18273.0,328.39216330104523
Italy,Thailand,Exports,453708,2292.0,197.95287958115182
Italy,Tunisia,Exports,1049638,2156.0,486.84508348794066
Italy,Turkey,Exports,2421101,2950.0,820.7122033898305
Italy,Ukraine,Exports,128120,373.0,343.485254691689
Italy,United Arab Emirates,Exports,8459,25.0,338.36
Italy,United Kingdom,Exports,25263102,11984.0,2108.069259012016
Italy,United Kingdom,Imports,86485898,31286.0,2764.3641884549
Italy,United States of America,Exports,244082420,62028.0,3935.0361127232864
Italy,United States of America,Imports,48955,73.0,670.6164383561644
Italy,Uruguay,Exports,252478,300.0,841.5933333333334
Italy,Viet Nam,Exports,199227,562.0,354.4964412811388
Japan,Angola,Exports,204635,592.0,345.66722972972974
Japan,Bangladesh,Exports,611003,1748.0,349.5440503432494
Japan,Belgium,Exports,489801,64.0,7653.140625
Japan,Belgium,Imports,63898535,3842.0,16631.58120770432
Japan,Burundi,Exports,54329,156.0,348.2628205128205
Japan,Canada,Exports,17193,19.0,904.8947368421053
Japan,Canada,Imports,838211,308.0,2721.464285714286
Japan,Central African Rep.,Exports,53176,150.0,354.50666666666666
Japan,China,Imports,9562,2.0,4781.0
Japan,"China, Hong Kong SAR",Exports,1934,11.0,175.8181818181818
Japan,Djibouti,Exports,11859,34.0,348.79411764705884
Japan,France,Imports,88908139,113693.0,782.0018734662644
Japan,Gabon,Exports,14649,41.0,357.2926829268293
Japan,Gambia,Exports,17038,48.0,354.9583333333333
Japan,Germany,Imports,362137,127.0,2851.472440944882
Japan,Greece,Imports,3274,1.0,3274.0
Japan,Guinea,Exports,88839,252.0,352.5357142857143
Japan,Guinea-Bissau,Exports,6817,19.0,358.7894736842105
Japan,India,Imports,674801,103.0,6551.466019417476
Japan,Indonesia,Exports,1172418,42.0,27914.714285714286
Japan,Iraq,Exports,673010,1948.0,345.4876796714579
Japan,Ireland,Imports,204048363,2555.0,79862.37299412915
Japan,Italy,Imports,5317842,1101.0,4830.010899182561
Japan,Kazakhstan,Exports,217492,746.0,291.544235924933
Japan,Kuwait,Exports,42142,82.0,513.9268292682926
Japan,Lao People's Dem. Rep.,Exports,154675,438.0,353.1392694063927
Japan,Lesotho,Exports,23502,66.0,356.09090909090907
Japan,Liberia,Exports,33409,96.0,348.0104166666667
Japan,Lithuania,Imports,3161,1.0,3161.0
Japan,Malaysia,Exports,749638,2029.0,369.46180384425827
Japan,Mauritania,Exports,47717,136.0,350.8602941176471
Japan,Mexico,Exports,1447709,4899.0,295.5111247193305
Japan,Myanmar,Exports,529887,1521.0,348.3806706114398
Japan,Netherlands,Imports,154525,8.0,19315.625
Japan,Nigeria,Exports,560824,1613.0,347.6900185988841
Japan,Oman,Exports,84007,162.0,518.5617283950618
Japan,"Other Asia, nes",Exports,86635,107.0,809.6728971962617
Japan,Philippines,Exports,70871,191.0,371.0523560209424
Japan,Poland,Imports,5780,2.0,2890.0
Japan,Portugal,Imports,16419,11.0,1492.6363636363637
Japan,Qatar,Exports,45664,88.0,518.9090909090909
Japan,Rep. of Korea,Exports,9223088,13027.0,707.9978506179474
Japan,Romania,Imports,85296,29.0,2941.2413793103447
Japan,Sao Tome and Principe,Exports,3728,10.0,372.8
Japan,Singapore,Exports,65069,55.0,1183.0727272727272
Japan,Singapore,Imports,3351,4.0,837.75
Japan,South Sudan,Exports,174584,502.0,347.7768924302789
Japan,Sweden,Exports,62895,107.0,587.803738317757
Japan,Sweden,Imports,17402,8.0,2175.25
Japan,Switzerland,Imports,229295,117.0,1959.7863247863247
Japan,Tajikistan,Exports,50851,146.0,348.2945205479452
Japan,Thailand,Imports,36924,10.0,3692.4
Japan,Turkey,Imports,9863,2.0,4931.5
Japan,United Kingdom,Imports,85780,68.0,1261.4705882352941
Japan,United States of America,Exports,175131,100.0,1751.31
Japan,United States of America,Imports,124527855,14886.0,8365.434300685207
Japan,Viet Nam,Exports,51131,7.0,7304.428571428572
Kazakhstan,Austria,Imports,12950,0.0,0.0
Kazakhstan,Belgium,Imports,6239986,4098.0,1522.6905807711078
Kazakhstan,China,Imports,4249392,1947.0,2182.53312788906
Kazakhstan,France,Imports,32417314,7819.0,4145.9667476659415
Kazakhstan,India,Imports,1936851,36.0,53801.416666666664
Kazakhstan,Ireland,Imports,37600199,8871.0,4238.552474354638
Kazakhstan,Japan,Imports,242061,316.0,766.0158227848101
Kazakhstan,Mongolia,Exports,24920,0.0,0.0
Kazakhstan,Netherlands,Imports,344000,0.0,0.0
Kazakhstan,Rep. of Korea,Imports,361995,810.0,446.9074074074074
Kazakhstan,Russian Federation,Imports,5155980,10367.0,497.3454229767532
Kenya,Belgium,Imports,24298209,59197.0,410.46352011081643
Kenya,Burundi,Exports,29595,6502.0,4.551676407259305
Kenya,China,Imports,582268,10077.0,57.781879527637194
Kenya,Dem.Rep. of the Congo,Exports,2569,60.0,42.81666666666667
Kenya,Denmark,Imports,3094917,7577.0,408.46205622277944
Kenya,Djibouti,Exports,36128,422.0,85.61137440758294
Kenya,Ethiopia,Exports,30143,190.0,158.64736842105262
